Data,lat,long,Total Cases at this Location,date_confirmation,days_since_start,Total Passengers,City,State,Population,normalized_rank,num_bins
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,48.16381557,-122.5479116,1,3/10/2020,50,,,,,1,8
Cases,47.6116276,-122.6762113,2,3/10/2020,50,,,,,1,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,48.04818,-121.696,49,3/10/2020,50,,,,,2,8
Cases,37.7775,-122.416,14,3/10/2020,50,,,,,1,8
Cases,37.23166,-121.693,44,3/10/2020,50,,,,,2,8
Cases,37.23166,-121.693,44,3/10/2020,50,,,,,2,8
Cases,37.64681081,-121.8872713,3,3/10/2020,50,,,,,1,8
Cases,38.27924603,-121.9292725,6,3/10/2020,50,,,,,1,8
Cases,38.27924603,-121.9292725,6,3/10/2020,50,,,,,1,8
Cases,38.27924603,-121.9292725,6,3/10/2020,50,,,,,1,8
Cases,37.93482609,-121.2705152,1,3/10/2020,50,,,,,1,8
Cases,36.76062701,-119.6494237,2,3/10/2020,50,,,,,1,8
Cases,36.76062701,-119.6494237,2,3/10/2020,50,,,,,1,8
Cases,38.20523429,-120.5516764,2,3/10/2020,50,,,,,1,8
Cases,38.20523429,-120.5516764,2,3/10/2020,50,,,,,1,8
Cases,38.45354,-121.339,10,3/10/2020,50,,,,,1,8
Cases,41.29556771,-96.15382716,4,3/10/2020,50,,,,,1,8
Cases,48.82612882,-121.7192928,1,3/10/2020,50,,,,,1,8
Cases,28.30925984,-82.39213624,1,3/10/2020,50,,,,,1,8
Cases,27.92895182,-82.72178993,2,3/10/2020,50,,,,,1,8
Cases,27.92895182,-82.72178993,2,3/10/2020,50,,,,,1,8
Cases,26.11598906,-81.34283574,3,3/10/2020,50,,,,,1,8
Cases,26.11598906,-81.34283574,3,3/10/2020,50,,,,,1,8
Cases,26.11598906,-81.34283574,3,3/10/2020,50,,,,,1,8
Cases,30.61157413,-81.80400465,1,3/10/2020,50,,,,,1,8
Cases,26.15218767,-80.48771463,5,3/10/2020,50,,,,,1,8
Cases,30.78310096,-82.13828477,1,3/10/2020,50,,,,,1,8
Cases,33.94158342,-84.57636689,7,3/10/2020,50,,,,,1,8
Cases,33.79076629,-84.46678675,6,3/10/2020,50,,,,,1,8
Cases,33.94158342,-84.57636689,7,3/10/2020,50,,,,,1,8
Cases,33.94158342,-84.57636689,7,3/10/2020,50,,,,,1,8
Cases,41.9401479,-88.42930227,1,3/10/2020,50,,,,,1,8
Cases,42.32697483,-88.45141711,1,3/10/2020,50,,,,,1,8
Cases,41.84368402,-87.81673673,8,3/10/2020,50,,,,,1,8
Cases,41.84368402,-87.81673673,8,3/10/2020,50,,,,,1,8
Cases,41.84368402,-87.81673673,8,3/10/2020,50,,,,,1,8
Cases,41.84368402,-87.81673673,8,3/10/2020,50,,,,,1,8
Cases,41.8781,-87.6298,9,3/10/2020,50,,,,,1,8
Cases,41.8781,-87.6298,9,3/10/2020,50,,,,,1,8
Cases,30.06923464,-89.93119029,5,3/10/2020,50,,,,,1,8
Cases,30.06923464,-89.93119029,5,3/10/2020,50,,,,,1,8
Cases,30.06923464,-89.93119029,5,3/10/2020,50,,,,,1,8
Cases,30.06923464,-89.93119029,5,3/10/2020,50,,,,,1,8
Cases,30.06923464,-89.93119029,5,3/10/2020,50,,,,,1,8
Cases,42.66081808,-83.38565035,2,3/10/2020,50,,,,,1,8
Cases,42.66081808,-83.38565035,2,3/10/2020,50,,,,,1,8
Cases,44.00358402,-102.8261163,1,3/10/2020,50,,,,,1,8
Cases,44.41539855,-98.27734335,1,3/10/2020,50,,,,,1,8
Cases,43.20773318,-98.58839049,1,3/10/2020,50,,,,,1,8
Cases,43.67507145,-98.14500148,1,3/10/2020,50,,,,,1,8
Cases,43.67524719,-96.79205871,1,3/10/2020,50,,,,,1,8
Cases,38.44207206,-84.33169087,5,3/10/2020,50,,,,,1,8
Cases,38.44207206,-84.33169087,5,3/10/2020,50,,,,,1,8
Cases,41.67180992,-91.58862202,12,3/10/2020,50,,,,,1,8
Cases,41.67180992,-91.58862202,12,3/10/2020,50,,,,,1,8
Cases,41.67180992,-91.58862202,12,3/10/2020,50,,,,,1,8
Cases,41.67180992,-91.58862202,12,3/10/2020,50,,,,,1,8
Cases,41.67180992,-91.58862202,12,3/10/2020,50,,,,,1,8
Cases,42.98656903,-71.12922845,2,3/10/2020,50,,,,,1,8
Cases,45.54691,-122.4149,1,3/10/2020,50,,,,,1,8
Cases,41.67672221,-71.55440889,2,3/10/2020,50,,,,,1,8
Cases,35.84826921,-86.33877624,4,3/10/2020,50,,,,,1,8
Cases,34.33967981,-80.59100706,7,3/10/2020,50,,,,,1,8
Cases,34.33967981,-80.59100706,7,3/10/2020,50,,,,,1,8
Cases,43.06868588,-89.41753105,1,3/10/2020,50,,,,,1,8
Cases,45.27517535,-93.24713004,1,3/10/2020,50,,,,,1,8
Cases,39.13748574,-77.20252273,5,3/10/2020,50,,,,,1,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,47.49133,-121.804,221,3/10/2020,50,,,,,6,8
Cases,48.47971094,-121.7273941,1,3/10/2020,50,,,,,1,8
Cases,38.45354,-121.339,10,3/10/2020,50,,,,,1,8
Cases,38.45354,-121.339,10,3/10/2020,50,,,,,1,8
Cases,38.45354,-121.339,10,3/10/2020,50,,,,,1,8
Cases,38.45354,-121.339,10,3/10/2020,50,,,,,1,8
Cases,39.64894526,-104.3366105,2,3/10/2020,50,,,,,1,8
Cases,39.58574402,-105.2483919,1,3/10/2020,50,,,,,1,8
Cases,39.75909189,-104.8761799,5,3/10/2020,50,,,,,1,8
Cases,39.75909189,-104.8761799,5,3/10/2020,50,,,,,1,8
Cases,39.62837984,-106.6953457,3,3/10/2020,50,,,,,1,8
Cases,42.63780677,-97.89157796,1,3/10/2020,50,,,,,1,8
Cases,32.76827137,-96.77933271,2,3/10/2020,50,,,,,1,8
Cases,32.76827137,-96.77933271,2,3/10/2020,50,,,,,1,8
Cases,32.77084935,-97.29204358,1,3/10/2020,50,,,,,1,8
Cases,33.18969065,-96.57407474,3,3/10/2020,50,,,,,1,8
Cases,47.02357632,-122.1021305,17,3/10/2020,50,,,,,1,8
Cases,47.02357632,-122.1021305,17,3/10/2020,50,,,,,1,8
Cases,47.02357632,-122.1021305,17,3/10/2020,50,,,,,1,8
Cases,40.842374,-73.839295,1,3/10/2020,50,,,,,1,8
Cases,47.12498581,-120.6789689,3,3/11/2020,51,,,,,1,8
Cases,37.42222232,-122.3302662,15,3/11/2020,51,,,,,1,8
Cases,37.42222232,-122.3302662,15,3/11/2020,51,,,,,1,8
Cases,37.42222232,-122.3302662,15,3/11/2020,51,,,,,1,8
Cases,37.42222232,-122.3302662,15,3/11/2020,51,,,,,1,8
Cases,37.42222232,-122.3302662,15,3/11/2020,51,,,,,1,8
Cases,37.42222232,-122.3302662,15,3/11/2020,51,,,,,1,8
Cases,37.42222232,-122.3302662,15,3/11/2020,51,,,,,1,8
Cases,37.5603096,-120.9967468,2,3/11/2020,51,,,,,1,8
Cases,37.5603096,-120.9967468,2,3/11/2020,51,,,,,1,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,37.05671494,-122.0015436,4,3/11/2020,51,,,,,1,8
Cases,37.05671494,-122.0015436,4,3/11/2020,51,,,,,1,8
Cases,33.74607879,-115.9927055,5,3/11/2020,51,,,,,1,8
Cases,36.2215292,-118.8014938,1,3/11/2020,51,,,,,1,8
Cases,34.45795413,-119.0853878,2,3/11/2020,51,,,,,1,8
Cases,37.23166,-121.693,45,3/11/2020,51,,,,,2,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,39.62837984,-106.6953457,4,3/11/2020,51,,,,,1,8
Cases,38.66618936,-107.0295176,2,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.58574402,-105.2483919,3,3/11/2020,51,,,,,1,8
Cases,38.66618936,-107.0295176,2,3/11/2020,51,,,,,1,8
Cases,39.75909189,-104.8761799,6,3/11/2020,51,,,,,1,8
Cases,39.64894526,-104.3366105,3,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.58574402,-105.2483919,3,3/11/2020,51,,,,,1,8
Cases,41.67180992,-91.58862202,13,3/11/2020,51,,,,,1,8
Cases,40.81419933,-81.36560546,1,3/11/2020,51,,,,,1,8
Cases,44.90323415,-123.4145084,1,3/11/2020,51,,,,,1,8
Cases,44.90372993,-122.584311,2,3/11/2020,51,,,,,1,8
Cases,45.59429,-118.739,3,3/11/2020,51,,,,,1,8
Cases,43.91642499,-121.2279415,1,3/11/2020,51,,,,,1,8
Cases,35.84826921,-86.33877624,6,3/11/2020,51,,,,,1,8
Cases,35.84826921,-86.33877624,6,3/11/2020,51,,,,,1,8
Cases,34.68722714,-80.70652405,1,3/11/2020,51,,,,,1,8
Cases,43.75392898,-88.48833483,2,3/11/2020,51,,,,,1,8
Cases,43.02061326,-88.30461314,1,3/11/2020,51,,,,,1,8
Cases,43.75392898,-88.48833483,2,3/11/2020,51,,,,,1,8
Cases,45.01977974,-93.09952775,2,3/11/2020,51,,,,,1,8
Cases,44.00667841,-92.40303566,1,3/11/2020,51,,,,,1,8
Cases,33.77185434,-84.22683762,4,3/11/2020,51,,,,,1,8
Cases,33.77185434,-84.22683762,4,3/11/2020,51,,,,,1,8
Cases,30.83276702,-83.26800864,1,3/11/2020,51,,,,,1,8
Cases,31.77945325,-84.14125452,1,3/11/2020,51,,,,,1,8
Cases,34.26257121,-85.21456645,3,3/11/2020,51,,,,,1,8
Cases,34.23807867,-84.84077287,3,3/11/2020,51,,,,,1,8
Cases,34.23807867,-84.84077287,3,3/11/2020,51,,,,,1,8
Cases,34.23807867,-84.84077287,3,3/11/2020,51,,,,,1,8
Cases,39.13748574,-77.20252273,6,3/11/2020,51,,,,,1,8
Cases,39.44719107,-76.6393171,1,3/11/2020,51,,,,,1,8
Cases,38.83324914,-76.84541021,4,3/11/2020,51,,,,,1,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,48.04818,-121.696,69,3/11/2020,51,,,,,2,8
Cases,47.12498581,-120.6789689,3,3/11/2020,51,,,,,1,8
Cases,46.92044719,-122.8307066,1,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,47.40498985,-120.4380484,28,3/11/2020,51,,,,,1,8
Cases,34.32402027,-118.2265977,11,3/11/2020,51,,,,,1,8
Cases,36.21921388,-115.0185742,5,3/11/2020,51,,,,,1,8
Cases,36.21921388,-115.0185742,5,3/11/2020,51,,,,,1,8
Cases,36.21921388,-115.0185742,5,3/11/2020,51,,,,,1,8
Cases,40.86951655,-110.953326,1,3/11/2020,51,,,,,1,8
Cases,39.36556608,-111.6825481,1,3/11/2020,51,,,,,1,8
Cases,34.01013702,-106.9279727,2,3/11/2020,51,,,,,1,8
Cases,34.01013702,-106.9279727,2,3/11/2020,51,,,,,1,8
Cases,35.05211207,-106.6656831,1,3/11/2020,51,,,,,1,8
Cases,35.50925306,-105.9738467,1,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,39.21730177,-106.9152836,9,3/11/2020,51,,,,,1,8
Cases,44.79124517,-106.8761241,1,3/11/2020,51,,,,,1,8
Cases,48.222589,-101.5418209,1,3/11/2020,51,,,,,1,8
Cases,43.67524719,-96.79205871,3,3/11/2020,51,,,,,1,8
Cases,43.67524719,-96.79205871,3,3/11/2020,51,,,,,1,8
Cases,42.98853102,-97.88377695,1,3/11/2020,51,,,,,1,8
Cases,41.29556771,-96.15382716,9,3/11/2020,51,,,,,1,8
Cases,41.29556771,-96.15382716,9,3/11/2020,51,,,,,1,8
Cases,41.29556771,-96.15382716,9,3/11/2020,51,,,,,1,8
Cases,41.29556771,-96.15382716,9,3/11/2020,51,,,,,1,8
Cases,41.29556771,-96.15382716,9,3/11/2020,51,,,,,1,8
Cases,29.85893327,-95.39707324,5,3/11/2020,51,,,,,1,8
Cases,32.76827137,-96.77933271,3,3/11/2020,51,,,,,1,8
Cases,30.06923464,-89.93119029,11,3/11/2020,51,,,,,1,8
Cases,30.06923464,-89.93119029,11,3/11/2020,51,,,,,1,8
Cases,30.06923464,-89.93119029,11,3/11/2020,51,,,,,1,8
Cases,30.06923464,-89.93119029,11,3/11/2020,51,,,,,1,8
Cases,30.06923464,-89.93119029,11,3/11/2020,51,,,,,1,8
Cases,30.06923464,-89.93119029,11,3/11/2020,51,,,,,1,8
Cases,29.57593201,-90.44318799,1,3/11/2020,51,,,,,1,8
Cases,32.58258414,-93.88377892,1,3/11/2020,51,,,,,1,8
Cases,34.21158,-92.0178,1,3/11/2020,51,,,,,1,8
Cases,31.18959988,-89.25807291,1,3/11/2020,51,,,,,1,8
Cases,42.3259331,-88.00277493,1,3/11/2020,51,,,,,1,8
Cases,41.84368402,-87.81673673,13,3/11/2020,51,,,,,1,8
Cases,41.84368402,-87.81673673,13,3/11/2020,51,,,,,1,8
Cases,41.84368402,-87.81673673,13,3/11/2020,51,,,,,1,8
Cases,41.84368402,-87.81673673,13,3/11/2020,51,,,,,1,8
Cases,41.84368402,-87.81673673,13,3/11/2020,51,,,,,1,8
Cases,40.48388638,-86.11665943,1,3/11/2020,51,,,,,1,8
Cases,39.49029405,-86.10066338,3,3/11/2020,51,,,,,1,8
Cases,39.49029405,-86.10066338,3,3/11/2020,51,,,,,1,8
Cases,39.49029405,-86.10066338,3,3/11/2020,51,,,,,1,8
Cases,39.78153802,-86.13874629,2,3/11/2020,51,,,,,1,8
Cases,41.61742895,-86.28981804,1,3/11/2020,51,,,,,1,8
Cases,25.61359856,-80.56596316,1,3/11/2020,51,,,,,1,8
Cases,35.7905,-78.652,7,3/11/2020,51,,,,,1,8
Cases,37.32583576,-76.78276973,1,3/11/2020,51,,,,,1,8
Cases,39.57784451,-75.63770785,1,3/11/2020,51,,,,,1,8
Cases,41.05851592,-75.33787891,1,3/11/2020,51,,,,,1,8
Cases,40.33902796,-75.10792661,2,3/11/2020,51,,,,,1,8
Cases,40.33902796,-75.10792661,2,3/11/2020,51,,,,,1,8
Cases,40.21122015,-75.36693918,8,3/11/2020,51,,,,,1,8
Cases,40.96031581,-74.07497372,10,3/11/2020,51,,,,,1,8
Cases,40.96031581,-74.07497372,10,3/11/2020,51,,,,,1,8
Cases,40.96031581,-74.07497372,10,3/11/2020,51,,,,,1,8
Cases,40.96031581,-74.07497372,10,3/11/2020,51,,,,,1,8
Cases,40.43800163,-74.41264015,2,3/11/2020,51,,,,,1,8
Cases,40.43800163,-74.41264015,2,3/11/2020,51,,,,,1,8
Cases,40.25901401,-74.22507469,2,3/11/2020,51,,,,,1,8
Cases,40.25901401,-74.22507469,2,3/11/2020,51,,,,,1,8
Cases,41.27362703,-73.38967969,1,3/11/2020,51,,,,,1,8
Cases,42.48609196,-71.39239708,44,3/11/2020,51,,,,,2,8
Cases,42.48609196,-71.39239708,44,3/11/2020,51,,,,,2,8
Cases,42.48609196,-71.39239708,44,3/11/2020,51,,,,,2,8
Cases,44.46112346,-73.08158052,1,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
Cases,42.51591,-73.61012,9,3/11/2020,51,,,,,1,8
